Smiles,Nr. of heavy atoms,mols,Formal Charge,Nr_of_wildcards
*c1ccc2c(c1)c(C#N)c(*)n2C,12,<rdkit.Chem.rdchem.Mol object at 0x7f73b78868f0>,0,2
*c1ccc2c(c1)nnc1c(*)ccc([N+](=O)[O-])c12,17,<rdkit.Chem.rdchem.Mol object at 0x7f73b7887450>,0,2
*c1ccc2c(c1)nnc1cc(*)cc([N+](=O)[O-])c12,17,<rdkit.Chem.rdchem.Mol object at 0x7f73b78874c0>,0,2
*c1ccc2c(c1*)C1COC3c4ccccc4C2(OC)C13,20,<rdkit.Chem.rdchem.Mol object at 0x7f73b7887a00>,0,2
*C1=C(N=Nc2ccccc2*)C=CC(=O)C1=CN,17,<rdkit.Chem.rdchem.Mol object at 0x7f73b78877d0>,0,2
*C1=CC(N=Nc2ccccc2*)=CC(=CN)C1=O,17,<rdkit.Chem.rdchem.Mol object at 0x7f73b7887920>,0,2
*c1cc(*)c2c(c1)C(O)C1C=CC3(O1)C(=O)NCC(=O)N23,20,<rdkit.Chem.rdchem.Mol object at 0x7f73b7887b50>,0,2
*c1ccc2c(c1*)N(C)C(=O)C21CCCNC1=O,17,<rdkit.Chem.rdchem.Mol object at 0x7f73b7887990>,0,2
*c1ccc2nc(*)oc(=O)c2c1,11,<rdkit.Chem.rdchem.Mol object at 0x7f73b7885bd0>,0,2
*C(=C)c1cn(*)cn1,7,<rdkit.Chem.rdchem.Mol object at 0x7f73b78873e0>,0,2
*C=Cc1cn(*)cn1,7,<rdkit.Chem.rdchem.Mol object at 0x7f73b7887530>,0,2
*c1ccc2c(c1*)N1C(=O)C3CC4CCCCC4N3C(=O)C1C2,22,<rdkit.Chem.rdchem.Mol object at 0x7f73b78865e0>,0,2
*c1cc2c(*)c(C#N)ccn2n1,11,<rdkit.Chem.rdchem.Mol object at 0x7f73b7887e60>,0,2
*c1cc2cc(C#N)cc(*)n2n1,11,<rdkit.Chem.rdchem.Mol object at 0x7f73b7887ed0>,0,2
*c1nnn2c(*)cc3ccccc3c12,13,<rdkit.Chem.rdchem.Mol object at 0x7f73b7885620>,0,2
*c1cccc2nc3c(c(*)c12)Sc1cc2ccccc2nc1N3,22,<rdkit.Chem.rdchem.Mol object at 0x7f73b7884f20>,0,2
*c1cccc2nc3c(cc12)Sc1cc2c(*)cccc2nc1N3,22,<rdkit.Chem.rdchem.Mol object at 0x7f73b78853f0>,0,2
*c1ccc([P+]([BH3-])(c2ccccc2)C(C)CC=O)c(*)c1,19,<rdkit.Chem.rdchem.Mol object at 0x7f73b7887ae0>,0,2
*c1ccc([P+]([BH3-])(c2ccccc2)C(C)CC=O)cc1*,19,<rdkit.Chem.rdchem.Mol object at 0x7f73b7887c30>,0,2
*c1cccc2[n-]c(=[S+]C)c(Br)c(*)c12,13,<rdkit.Chem.rdchem.Mol object at 0x7f73b7887ca0>,0,2
*c1ccc2[n-]c(=[S+]C)c(Br)c(*)c2c1,13,<rdkit.Chem.rdchem.Mol object at 0x7f73b7887d10>,0,2
*c1c(S)ccc(S)c1*,8,<rdkit.Chem.rdchem.Mol object at 0x7f73b7887f40>,0,2
*c1c(Br)cc2c(c1*)C(O)(C(=C)C=O)C(=O)N2C,17,<rdkit.Chem.rdchem.Mol object at 0x7f73b7887140>,0,2
*c1ccn2nc(C)c(*)c2n1,10,<rdkit.Chem.rdchem.Mol object at 0x7f73b78882e0>,0,2
*c1oc(C)c(*)c1C1=C(CCC)C(=O)OC1,15,<rdkit.Chem.rdchem.Mol object at 0x7f73b7888190>,0,2
*c1cccc(S(=O)(=O)C2CCNC2=O)c1*,15,<rdkit.Chem.rdchem.Mol object at 0x7f73b7888040>,0,2
*c1ccc(S(=O)(=O)C2CCNC2=O)c(*)c1,15,<rdkit.Chem.rdchem.Mol object at 0x7f73b7888660>,0,2
*c1ccc2c(c1*)C(CC)(CC)C(=O)N2,14,<rdkit.Chem.rdchem.Mol object at 0x7f73b7888430>,0,2
*C1=CC(Cl)=CN2Cn3c(cc(*)cc3=O)N=C12,16,<rdkit.Chem.rdchem.Mol object at 0x7f73b78887b0>,0,2
*c1cc2n(c(=O)c1*)CN1C=C(Cl)C=CC1=N2,16,<rdkit.Chem.rdchem.Mol object at 0x7f73b7888820>,0,2
*C(N)=C1C=Cc2cc(*)c(C=O)c(O)c2C1=O,16,<rdkit.Chem.rdchem.Mol object at 0x7f73b7888740>,0,2
*C(=O)c1c(*)cc2c(c1O)C(=O)C(=CN)C=C2,16,<rdkit.Chem.rdchem.Mol object at 0x7f73b7888a50>,0,2
*c1cc2ccc3ccc4ccccc4c3c2c2c(*)cccc12,22,<rdkit.Chem.rdchem.Mol object at 0x7f73b7888eb0>,0,2
*c1cc2ccc3cccc(*)c3c2c2c1ccc1ccccc12,22,<rdkit.Chem.rdchem.Mol object at 0x7f73b7888f20>,0,2
*c1ccc(*)c(P(C=P(C)(C)C)c2ccccc2)c1,18,<rdkit.Chem.rdchem.Mol object at 0x7f73b7888cf0>,0,2
*c1cccc(P(C=P(C)(C)C)c2ccccc2)c1*,18,<rdkit.Chem.rdchem.Mol object at 0x7f73b7888d60>,0,2
*C1=Nc2nc(*)n(C)c(=O)c2CN1,12,<rdkit.Chem.rdchem.Mol object at 0x7f73b7888270>,0,2
*c1cc(C=C[S+]=C([S-])N2CCCCC2)cc(*)c1Cl,18,<rdkit.Chem.rdchem.Mol object at 0x7f73b7888e40>,0,2
*C(=Cc1ccc(Cl)c(*)c1)[S+]=C([S-])N1CCCCC1,18,<rdkit.Chem.rdchem.Mol object at 0x7f73b7889070>,0,2
*c1cc(*)c2c3c([nH]c2c1)C(CCCCCCCC)NCC3,21,<rdkit.Chem.rdchem.Mol object at 0x7f73b7889380>,0,2
*c1ccc(*)c2c1N(C)C(=O)C2(C)CC(C)(C)O,17,<rdkit.Chem.rdchem.Mol object at 0x7f73b7888c80>,0,2
*c1ccc(C(N=Nc2ccc(C#N)cc2)=C(Cl)Cl)c(*)c1,20,<rdkit.Chem.rdchem.Mol object at 0x7f73b7889310>,0,2
*c1ccc(C(N=Nc2ccc(C#N)cc2*)=C(Cl)Cl)cc1,20,<rdkit.Chem.rdchem.Mol object at 0x7f73b78893f0>,0,2
*c1cccc(P(c2ccccc2)C(C)(C)C)c1*,17,<rdkit.Chem.rdchem.Mol object at 0x7f73b7888dd0>,0,2
*c1ccc(*)c(P(c2ccccc2)C(C)(C)C)c1,17,<rdkit.Chem.rdchem.Mol object at 0x7f73b78890e0>,0,2
*c1cc2c(n1*)C(C1CCCCC1)CCC2,15,<rdkit.Chem.rdchem.Mol object at 0x7f73b7889150>,0,2
*c1c(C)ccc(S(=O)(=O)N=[N+]([O-])c2ccccc2)c1*,19,<rdkit.Chem.rdchem.Mol object at 0x7f73b7889700>,0,2
*c1cc([N+](=O)[O-])c(C=O)c(*)c1Br,12,<rdkit.Chem.rdchem.Mol object at 0x7f73b78884a0>,0,2
*c1nc(C)n(*)c1N,7,<rdkit.Chem.rdchem.Mol object at 0x7f73b7888120>,0,2
*c1cc(C)cc(N=Nc2cccc(C)c2*)c1,16,<rdkit.Chem.rdchem.Mol object at 0x7f73b78895b0>,0,2
*c1ccc(N=Nc2cccc(C)c2*)cc1C,16,<rdkit.Chem.rdchem.Mol object at 0x7f73b7889770>,0,2
*C(N)=Cc1cn(S(=O)(=O)c2ccc(C)cc2)c2ccc(*)cc12,22,<rdkit.Chem.rdchem.Mol object at 0x7f73b7889a80>,0,2
*c1cc(*)c2c(c1)c(C=CN)cn2S(=O)(=O)c1ccc(C)cc1,22,<rdkit.Chem.rdchem.Mol object at 0x7f73b7889af0>,0,2
*c1cc2c(cc1C#C[Si](C(C)C)(C(C)C)C(C)C)c(*)cn2C,22,<rdkit.Chem.rdchem.Mol object at 0x7f73b7889a10>,0,2
*c1cc2c(ccn2C)c(*)c1C#C[Si](C(C)C)(C(C)C)C(C)C,22,<rdkit.Chem.rdchem.Mol object at 0x7f73b7889b60>,0,2
*C1=Cc2c(c(*)c(C)oc2=O)OC1,12,<rdkit.Chem.rdchem.Mol object at 0x7f73b78883c0>,0,2
*c1cccc(N(C)B2OC(C)(C)C(C)(C)O2)c1*,17,<rdkit.Chem.rdchem.Mol object at 0x7f73b78897e0>,0,2
*c1cc(*)cc(N(C)B2OC(C)(C)C(C)(C)O2)c1,17,<rdkit.Chem.rdchem.Mol object at 0x7f73b7889850>,0,2
*c1ccc(C#Cc2c3ccoc3c(*)c3oc(=O)ccc23)cc1,22,<rdkit.Chem.rdchem.Mol object at 0x7f73b7889f50>,0,2
*c1ccc(*)c(C2=NOC(C)O2)c1,12,<rdkit.Chem.rdchem.Mol object at 0x7f73b7888580>,0,2
*c1cccc(*)c1C1=NOC(C)O1,12,<rdkit.Chem.rdchem.Mol object at 0x7f73b78886d0>,0,2
*c1c(*)c(C)[n+]([O-])c(Br)c1O,10,<rdkit.Chem.rdchem.Mol object at 0x7f73b78889e0>,0,2
*c1cccc(*)c1N(C)[Si](C)(C)C,12,<rdkit.Chem.rdchem.Mol object at 0x7f73b7889460>,0,2
*c1ccc([PH]#[PH]c2ccccc2)c(*)c1,14,<rdkit.Chem.rdchem.Mol object at 0x7f73b7889930>,0,2
*c1ccc([PH]#[PH]c2ccccc2*)cc1,14,<rdkit.Chem.rdchem.Mol object at 0x7f73b78899a0>,0,2
*c1ccc([PH]#[PH]c2ccc(*)cc2)cc1,14,<rdkit.Chem.rdchem.Mol object at 0x7f73b7889bd0>,0,2
*c1cc2c3c(cc(*)cc3c1)[Si](C)(C)C2,14,<rdkit.Chem.rdchem.Mol object at 0x7f73b788a490>,0,2
*c1cc2c3c(c(*)ccc3c1)[Si](C)(C)C2,14,<rdkit.Chem.rdchem.Mol object at 0x7f73b788a500>,0,2
*c1cc(Br)c(*)c2c1C(C)(CCO)CC2,14,<rdkit.Chem.rdchem.Mol object at 0x7f73b788a570>,0,2
*c1cc(*)c(O)c(NN=C(C=O)C(C)=O)c1,15,<rdkit.Chem.rdchem.Mol object at 0x7f73b788a650>,0,2
*c1cc(O)c(NN=C(C=O)C(C)=O)cc1*,15,<rdkit.Chem.rdchem.Mol object at 0x7f73b788a6c0>,0,2
*c1[nH]c(C=NCC(N)=O)c(C)c1*,12,<rdkit.Chem.rdchem.Mol object at 0x7f73b78894d0>,0,2
*c1ccc2c(c1*)SC1CC(=O)CC(O)C1C2=O,17,<rdkit.Chem.rdchem.Mol object at 0x7f73b788a880>,0,2
*c1ccc(*)c2c(NN=C(C)c3ccc(C)cc3)ccnc12,21,<rdkit.Chem.rdchem.Mol object at 0x7f73b788aab0>,0,2
*c1cc(C(C)=NNc2ccnc3c(*)cccc23)ccc1C,21,<rdkit.Chem.rdchem.Mol object at 0x7f73b788ab20>,0,2
*c1cc(C)nnc1*,7,<rdkit.Chem.rdchem.Mol object at 0x7f73b7889000>,0,2
*c1c(F)ccc(C#Cc2c(F)c(F)c(F)c(F)c2F)c1*,20,<rdkit.Chem.rdchem.Mol object at 0x7f73b788a9d0>,0,2
*c1nn(*)c(C)cc1=O,8,<rdkit.Chem.rdchem.Mol object at 0x7f73b7888f90>,0,2
*c1ccc(*)c2c1C(O)C(O)C1(O)C(=O)NCC(=O)N21,19,<rdkit.Chem.rdchem.Mol object at 0x7f73b788a960>,0,2
*c1cc(*)c2c(c1)C13CCCCC1C(C2)N(C)CC3,18,<rdkit.Chem.rdchem.Mol object at 0x7f73b788b0d0>,0,2
*c1ccc(*)c(C#CC(O)CCCCC=C)c1,16,<rdkit.Chem.rdchem.Mol object at 0x7f73b788aff0>,0,2
*c1ccc(C#CC(O)CCCCC=C)c(*)c1,16,<rdkit.Chem.rdchem.Mol object at 0x7f73b788b060>,0,2
*c1ccc2c(c1)c(*)cc1cccc(Cl)c12,15,<rdkit.Chem.rdchem.Mol object at 0x7f73b788ac70>,0,2
*c1ccc2c(ccc3c(*)ccc(Cl)c32)c1,15,<rdkit.Chem.rdchem.Mol object at 0x7f73b788b140>,0,2
*c1ccc2c(ccc3cc(*)cc(Cl)c32)c1,15,<rdkit.Chem.rdchem.Mol object at 0x7f73b788b1b0>,0,2
*c1ccc2c(ccc3ccc(*)c(Cl)c32)c1,15,<rdkit.Chem.rdchem.Mol object at 0x7f73b788b220>,0,2
*c1cc2ccc3cccc(Cl)c3c2cc1*,15,<rdkit.Chem.rdchem.Mol object at 0x7f73b788b290>,0,2
*c1cc2c(*)ccc(Cl)c2c2ccccc12,15,<rdkit.Chem.rdchem.Mol object at 0x7f73b788b3e0>,0,2
*c1cc(Cl)c2c(c1)cc(*)c1ccccc12,15,<rdkit.Chem.rdchem.Mol object at 0x7f73b788b530>,0,2
*c1ccc2cc(*)c3ccccc3c2c1Cl,15,<rdkit.Chem.rdchem.Mol object at 0x7f73b788b5a0>,0,2
*c1ccc2c(*)cc3cccc(Cl)c3c2c1,15,<rdkit.Chem.rdchem.Mol object at 0x7f73b788b610>,0,2
*c1cc(Cl)c2c(ccc3ccccc32)c1*,15,<rdkit.Chem.rdchem.Mol object at 0x7f73b788b680>,0,2
*c1cc(*)c2ccc3ccccc3c2c1Cl,15,<rdkit.Chem.rdchem.Mol object at 0x7f73b788b6f0>,0,2
*c1ccc2ccc3c(*)ccc(Cl)c3c2c1,15,<rdkit.Chem.rdchem.Mol object at 0x7f73b788b760>,0,2
*c1cc2ccc3ccccc3c2c(Cl)c1*,15,<rdkit.Chem.rdchem.Mol object at 0x7f73b788b7d0>,0,2
*c1cc(Cl)c2c(ccc3ccc(*)cc32)c1,15,<rdkit.Chem.rdchem.Mol object at 0x7f73b788b840>,0,2
*c1ccc2ccc3ccc(*)c(Cl)c3c2c1,15,<rdkit.Chem.rdchem.Mol object at 0x7f73b788b8b0>,0,2
*c1cc(C)c2nc3c(=[SH+])[n-]c(F)c(Cl)c3n2c1*,17,<rdkit.Chem.rdchem.Mol object at 0x7f73b788b990>,0,2
*c1ccc2c(c1*)C(C=O)C1COC2c2ccccc21,19,<rdkit.Chem.rdchem.Mol object at 0x7f73b788bae0>,0,2
*c1cccc2c(C)c3ccc4cccc(*)c4c3c(C)c12,20,<rdkit.Chem.rdchem.Mol object at 0x7f73b788bbc0>,0,2
*c1ccc2c(C)c3c(ccc4cccc(*)c43)c(C)c2c1,20,<rdkit.Chem.rdchem.Mol object at 0x7f73b788bc30>,0,2
*c1ccc(C=NN=Cc2cccc(Br)c2)c(*)c1Br,18,<rdkit.Chem.rdchem.Mol object at 0x7f73b788ba70>,0,2
*c1c(Br)cccc1C=NN=Cc1cccc(Br)c1*,18,<rdkit.Chem.rdchem.Mol object at 0x7f73b788bb50>,0,2
*C(C=O)=CN1CCCc2c(*)cccc21,14,<rdkit.Chem.rdchem.Mol object at 0x7f73b788ab90>,0,2
*C(=CC=O)N1CCCc2c(*)cccc21,14,<rdkit.Chem.rdchem.Mol object at 0x7f73b788ac00>,0,2
*c1c(B(O)O)cnc(Cl)c1*,10,<rdkit.Chem.rdchem.Mol object at 0x7f73b788a8f0>,0,2
*c1cccc(C2=CNCCO2)c1*,12,<rdkit.Chem.rdchem.Mol object at 0x7f73b788ba00>,0,2
*c1cccc(*)c1C1=CNCCO1,12,<rdkit.Chem.rdchem.Mol object at 0x7f73b788bca0>,0,2
*c1ccc(*)c(N2OCC3=CCCC32)c1,14,<rdkit.Chem.rdchem.Mol object at 0x7f73b788bdf0>,0,2
*c1cc(*)cc(N2OCC3=CCCC32)c1,14,<rdkit.Chem.rdchem.Mol object at 0x7f73b788bf40>,0,2
*c1cn(*)c([BH-]2OC(=O)CC2C=O)[n+]1C(C)C,16,<rdkit.Chem.rdchem.Mol object at 0x7f73b788bed0>,0,2
*c1sc(*)c2c3ccsc3c3sccc3c12,15,<rdkit.Chem.rdchem.Mol object at 0x7f73b78892a0>,0,2
*c1c(C)ccc(S(=O)(=O)ON=C(CC)c2ccncc2)c1*,21,<rdkit.Chem.rdchem.Mol object at 0x7f73b78885f0>,0,2
*c1cccc(*)c1B1ON(C)CC2(CCCCC2)O1,18,<rdkit.Chem.rdchem.Mol object at 0x7f73b788a7a0>,0,2
*c1c(C)[nH]c2c1c1[nH]c(C)cc1c1[nH]c(C)c(*)c12,18,<rdkit.Chem.rdchem.Mol object at 0x7f73b788a810>,0,2
*c1nc2c(c(*)c1C#N)CCCCCC2,14,<rdkit.Chem.rdchem.Mol object at 0x7f73b788bd10>,0,2
*c1ccc2c(c1)c1ccc(*)cc1c1c(C)cccc21,19,<rdkit.Chem.rdchem.Mol object at 0x7f73b788c970>,0,2
*c1cc(*)c2c(c1)SC1C([N+](=O)[O-])CCN21,15,<rdkit.Chem.rdchem.Mol object at 0x7f73b788c510>,0,2
*c1cc(*)c(S(=O)(=O)N=C(N)N2CCC=N2)cc1Cl,18,<rdkit.Chem.rdchem.Mol object at 0x7f73b788ca50>,0,2
*c1nc2cc([N+](=O)[O-])cc(*)c2oc1=O,14,<rdkit.Chem.rdchem.Mol object at 0x7f73b788c2e0>,0,2
*c1ccn2c(*)nnc2c1,9,<rdkit.Chem.rdchem.Mol object at 0x7f73b788c6d0>,0,2
*c1cccn2c(*)nnc12,9,<rdkit.Chem.rdchem.Mol object at 0x7f73b788c4a0>,0,2
*c1oc2cc3c(c(*)c2c1[S+](C)[O-])OCO3,15,<rdkit.Chem.rdchem.Mol object at 0x7f73b788cb30>,0,2
*c1cc2c(C=O)c3n(c2cc1*)CCCN3C,16,<rdkit.Chem.rdchem.Mol object at 0x7f73b788cc80>,0,2
*c1cc(*)c2c(c1)c(C=O)c1n2CCCN1C,16,<rdkit.Chem.rdchem.Mol object at 0x7f73b788ccf0>,0,2
*c1ccc(*)c(C2=NS(=O)(=O)N(C)C2C#N)c1,16,<rdkit.Chem.rdchem.Mol object at 0x7f73b788cd60>,0,2
*c1ccc(C2=NS(=O)(=O)N(C)C2C#N)cc1*,16,<rdkit.Chem.rdchem.Mol object at 0x7f73b788cdd0>,0,2
*C(=O)c1ccc(*)c(Cl)c1Cl,10,<rdkit.Chem.rdchem.Mol object at 0x7f73b788c580>,0,2
*c1cc(*)cc(C2=NN(C)C3(CCOC3=O)C2)c1,17,<rdkit.Chem.rdchem.Mol object at 0x7f73b788cf20>,0,2
*c1ccc(*)c(C2=NN(C)C3(CCOC3=O)C2)c1,17,<rdkit.Chem.rdchem.Mol object at 0x7f73b788cf90>,0,2
*c1c(O)c(Cl)c(*)c(Cl)c1Cl,10,<rdkit.Chem.rdchem.Mol object at 0x7f73b788c5f0>,0,2
*c1ccc(C([O-])=[SH+])cc1*,9,<rdkit.Chem.rdchem.Mol object at 0x7f73b788c890>,0,2
*c1cccc(C(=NO)c2cc(C)ccc2*)c1,16,<rdkit.Chem.rdchem.Mol object at 0x7f73b788d000>,0,2
*c1ccccc1C(=NO)c1cc(C)ccc1*,16,<rdkit.Chem.rdchem.Mol object at 0x7f73b788d070>,0,2
*c1cc(Cl)c(*)c2c1NCCO2,11,<rdkit.Chem.rdchem.Mol object at 0x7f73b788c900>,0,2
*c1ccc2c(c1C)c1cc(C)ccc1n2*,15,<rdkit.Chem.rdchem.Mol object at 0x7f73b788d150>,0,2
*c1sc([Si](C)(C)C)c(Br)c1*,10,<rdkit.Chem.rdchem.Mol object at 0x7f73b788c7b0>,0,2
*c1cc(O)c2c(c1*)C1CCC2CC1,13,<rdkit.Chem.rdchem.Mol object at 0x7f73b788c9e0>,0,2
*c1c(*)c(Cl)c2c(c1C)C(=O)OC(O)C2(C)C,16,<rdkit.Chem.rdchem.Mol object at 0x7f73b788d1c0>,0,2
*c1cnc2c(c1)cc(*)c1c2ccc2cccnc21,18,<rdkit.Chem.rdchem.Mol object at 0x7f73b788d3f0>,0,2
*c1cnc2c(ccc3c2cc(*)c2cccnc23)c1,18,<rdkit.Chem.rdchem.Mol object at 0x7f73b788d460>,0,2
*c1cc(C#N)ccc1C=Nc1c(C)n(C)n(*)c1=O,18,<rdkit.Chem.rdchem.Mol object at 0x7f73b788d4d0>,0,2
*c1cc(C=Nc2c(C)n(C)n(*)c2=O)ccc1C#N,18,<rdkit.Chem.rdchem.Mol object at 0x7f73b788d540>,0,2
*c1ccc(S(=O)(=O)c2ccc(C)cc2)c(*)c1,16,<rdkit.Chem.rdchem.Mol object at 0x7f73b788d310>,0,2
*c1cc(*)c(C)c(C2NC=Cc3cccc(C)c32)c1C,19,<rdkit.Chem.rdchem.Mol object at 0x7f73b788d8c0>,0,2
*c1cc(Cl)c(Cl)c(N([O-])[N+](=O)c2cccc(Cl)c2Cl)c1*,20,<rdkit.Chem.rdchem.Mol object at 0x7f73b788d930>,0,2
*c1cc(Cl)c(Cl)c(N([O-])[N+](=O)c2cc(*)cc(Cl)c2Cl)c1,20,<rdkit.Chem.rdchem.Mol object at 0x7f73b788d850>,0,2
*c1c(C)nn(C(=CC=O)n2nc(C)c(*)c2C)c1C,18,<rdkit.Chem.rdchem.Mol object at 0x7f73b788d0e0>,0,2
*c1cc2c(cc1*)S(#N)(F)c1ccccc1S2(=O)=O,18,<rdkit.Chem.rdchem.Mol object at 0x7f73b788d380>,0,2
*c1ccc(C2(CC=C)C(=O)N(C)c3ccccc32)c(*)c1,20,<rdkit.Chem.rdchem.Mol object at 0x7f73b788de00>,0,2
*c1cccc(*)c1C1(CC=C)C(=O)N(C)c2ccccc21,20,<rdkit.Chem.rdchem.Mol object at 0x7f73b788dfc0>,0,2
*c1cc([N+](=O)[O-])cc2c1ncn2*,12,<rdkit.Chem.rdchem.Mol object at 0x7f73b788c040>,0,2
*c1c([N+](=O)[O-])ccc2ncn(*)c12,12,<rdkit.Chem.rdchem.Mol object at 0x7f73b788c3c0>,0,2
*c1ccc2c(c1*)C(=O)CC1C(C)CC(=O)CC21C,18,<rdkit.Chem.rdchem.Mol object at 0x7f73b788e030>,0,2
*c1cc(C2=NN(c3ccc(Br)c(*)c3)CC2C)ccc1Br,20,<rdkit.Chem.rdchem.Mol object at 0x7f73b788e180>,0,2
*c1cc(C2=NN(c3ccc(Br)cc3*)CC2C)ccc1Br,20,<rdkit.Chem.rdchem.Mol object at 0x7f73b788e1f0>,0,2
*c1ccc2cc3c(*)csc3c-2cc1,13,<rdkit.Chem.rdchem.Mol object at 0x7f73b788ce40>,0,2
*c1ccc2cc3ccsc3c-2c(*)c1,13,<rdkit.Chem.rdchem.Mol object at 0x7f73b788d7e0>,0,2
*c1cccc2[s+]c([S-])n(*)c12,10,<rdkit.Chem.rdchem.Mol object at 0x7f73b788c120>,0,2
*c1ccc2c(c1)[s+]c([S-])n2*,10,<rdkit.Chem.rdchem.Mol object at 0x7f73b788c740>,0,2
*c1cc(Br)c(O)c(C=NO)c1*,11,<rdkit.Chem.rdchem.Mol object at 0x7f73b788dd90>,0,2
*c1cc2[n-]c(C)[se+]c2cc1*,10,<rdkit.Chem.rdchem.Mol object at 0x7f73b788cba0>,0,2
*c1ccccc1N=Nc1cc(Cl)cc(Cl)c1*,16,<rdkit.Chem.rdchem.Mol object at 0x7f73b788e420>,0,2
*c1c(Cl)cc(N=Nc2ccccc2)c(*)c1Cl,16,<rdkit.Chem.rdchem.Mol object at 0x7f73b788e490>,0,2
*c1c(Cl)nc2ccc(Cl)cc2c1*,12,<rdkit.Chem.rdchem.Mol object at 0x7f73b788e260>,0,2
*c1ccc2c(c1Cl)C(=O)c1c(*)ccc(Cl)c1C2(O)C#C,20,<rdkit.Chem.rdchem.Mol object at 0x7f73b788e650>,0,2
*c1cc(*)c2c(c1Cl)C(O)(C#C)c1cccc(Cl)c1C2=O,20,<rdkit.Chem.rdchem.Mol object at 0x7f73b788e6c0>,0,2
*c1c(N)c(*)c([N+](=O)[O-])c(N)c1[N+](=O)[O-],14,<rdkit.Chem.rdchem.Mol object at 0x7f73b788e2d0>,0,2
*c1ccc(C=NNc2ccccc2)c(*)c1,15,<rdkit.Chem.rdchem.Mol object at 0x7f73b788e500>,0,2
*c1ccc2c(*)n[nH]c2n1,9,<rdkit.Chem.rdchem.Mol object at 0x7f73b788c820>,0,2
*c1ccc2c(c1*)C[N-]C(=[S+]C)N2C,13,<rdkit.Chem.rdchem.Mol object at 0x7f73b788e340>,0,2
*c1ccc2nc3n(c(=O)c2c1*)C(c1ccccc1)CC3O,21,<rdkit.Chem.rdchem.Mol object at 0x7f73b788ec70>,0,2
*C1=C(c2cccc(*)c2)NC2C=CCCC12,15,<rdkit.Chem.rdchem.Mol object at 0x7f73b788e730>,0,2
*c1cccc(C2=CC3CCC=CC3N2)c1*,15,<rdkit.Chem.rdchem.Mol object at 0x7f73b788e7a0>,0,2
*c1ccc(C2=C(N)COC2=O)cc1*,13,<rdkit.Chem.rdchem.Mol object at 0x7f73b788e0a0>,0,2
*c1cc(*)c2c3c1CCCN3C(=O)C2C[N+](=O)[O-],17,<rdkit.Chem.rdchem.Mol object at 0x7f73b788eb20>,0,2
*c1cc2c(c(*)n1)C1(CC2)CC2CCC1N2,15,<rdkit.Chem.rdchem.Mol object at 0x7f73b788e5e0>,0,2
*C1=Cc2c(*)cccc2C12CC(O)C2,13,<rdkit.Chem.rdchem.Mol object at 0x7f73b788e110>,0,2
*c1ccc(*)c2c1C=CC21CC(O)C1,13,<rdkit.Chem.rdchem.Mol object at 0x7f73b788e570>,0,2
*c1nn2cnc3c(*)cccc3c2nc1=O,15,<rdkit.Chem.rdchem.Mol object at 0x7f73b788e810>,0,2
*c1ccc2ncn3nc(*)c(=O)nc3c2c1,15,<rdkit.Chem.rdchem.Mol object at 0x7f73b788eb90>,0,2
*c1ccc(C2=Cc3ccc(*)cc3[N+]#[P-]2(O)O)nc1,18,<rdkit.Chem.rdchem.Mol object at 0x7f73b788edc0>,0,2
*c1ccc(C2=Cc3cccc(*)c3[N+]#[P-]2(O)O)nc1,18,<rdkit.Chem.rdchem.Mol object at 0x7f73b788f060>,0,2
*c1ccc2sc3c(c2c1)[As](c1ccccc1)c1c(*)cccc1-3,22,<rdkit.Chem.rdchem.Mol object at 0x7f73b788f220>,0,2
*c1cc(*)c2c(c1)-c1sc3ccccc3c1[As]2c1ccccc1,22,<rdkit.Chem.rdchem.Mol object at 0x7f73b788f290>,0,2
*c1c(C#N)c(C#N)c(*)c(C#N)c1C#N,14,<rdkit.Chem.rdchem.Mol object at 0x7f73b788c270>,0,2
*c1cc(*)c2c(c1)C1C3CCCC(CCCC2)N31,17,<rdkit.Chem.rdchem.Mol object at 0x7f73b788ed50>,0,2
*c1cc(Cl)c(*)c(Cl)c1Cl,9,<rdkit.Chem.rdchem.Mol object at 0x7f73b788cac0>,0,2
*c1cccc(C2=[N+]([O-])CCC2)c1*,12,<rdkit.Chem.rdchem.Mol object at 0x7f73b788ec00>,0,2
*c1ccc(*)c(C2=[N+]([O-])CCC2)c1,12,<rdkit.Chem.rdchem.Mol object at 0x7f73b788ece0>,0,2
*c1cccc(C(C)=Nc2c(C)cc(C)c(*)c2C)n1,18,<rdkit.Chem.rdchem.Mol object at 0x7f73b788fc30>,0,2
*c1ccc(N=C(C)c2cccc(C#N)c2*)cc1,17,<rdkit.Chem.rdchem.Mol object at 0x7f73b788fbc0>,0,2
*c1ccc(*)c2c1CC(C#N)=C(c1ccccc1)N2,18,<rdkit.Chem.rdchem.Mol object at 0x7f73b788ff40>,0,2
*c1cc2ccc(*)c(Br)c2o1,10,<rdkit.Chem.rdchem.Mol object at 0x7f73b788fa70>,0,2
*c1oc2c(Br)cccc2c1*,10,<rdkit.Chem.rdchem.Mol object at 0x7f73b788fd10>,0,2
*c1c(C)cc2c(c1*)C13CCC(O)C(C)(C)C1CC2OC3,20,<rdkit.Chem.rdchem.Mol object at 0x7f73b788d770>,0,2
*c1nc(N)c([N+](=O)[O-])c(C)c1*,11,<rdkit.Chem.rdchem.Mol object at 0x7f73b788fed0>,0,2
